sec_cate_id,query
10139生活电器||,佳禾美甩脂
10218帽子/围巾/口罩/手套/耳套/脚套||,宝宝凉袜
15529彩妆||,芙丽芳丝散粉
10078锅具||,苏泊尔不粘锅
10252幼儿爬行/学步/健身||,黄小鸭
15515身体护理||,泰国肚脐贴
10036婴幼儿营养品||,儿童牛初乳
10210宝宝服装||,纱布马甲
15529彩妆||,汤姆福特口红80
10045口水巾/吸汗巾/饭兜||,围嘴360
15530香氛||,香奈儿男士
10221外套/夹克/大衣||,女大童秋装
10274拉拉裤||,柔爱拉拉裤m
10043餐具/水壶||,美国contigo
10210宝宝服装||,小孩子的衣服
10045口水巾/吸汗巾/饭兜||,uovo口水巾
15519面膜||,怡丝丽尔眼霜
10086儿童读物/教辅||,幼小
10138厨房电器||,抄酸奶机
10034婴幼儿零食||,雪米饼
10305内衣/家居服||,12双船袜
15519面膜||,美肌精
10216儿童伞/雨具||,儿童雨具
10210宝宝服装||,男孩背心外穿
10150卫浴用具/卫浴配件||,洗脚盆
15526防晒隔离||,sofina防晒
15789护肤套装||,百雀羚防晒
10163山核桃/坚果/炒货||,糖炒核桃
10210宝宝服装||,儿童民族服
10257手表/怀表||,手表男机械表天梭
10033婴幼儿辅食||,西梅果泥
15896手机通讯||,入耳式耳机
15789护肤套装||,欧莱雅柔肤水
10033婴幼儿辅食||,宝宝调味料
10236仿真/过家家玩具||,玩具厨具
10305内衣/家居服||,安全裤丝袜
15529彩妆||,纪梵希小羊皮305
10210宝宝服装||,女童碎花裙
10209童鞋||,2岁女童凉鞋
10258箱包皮具/热销女包/男包||,ck背包
10210宝宝服装||,戴维贝拉牛仔裤
10209童鞋||,学步鞋1-2岁运动鞋
10157糕点/点心||,蒸糕
10051宝宝洗浴护肤品||,芦荟精华
10171特殊配方奶粉||,优博2段
15526防晒隔离||,孕妇可用防晒
10209童鞋||,凉鞋女童5岁
10209童鞋||,休闲鞋男童
15528美容工具||,金稻洁面仪
10273孕妇装||,孕婦裝
15524乳液/面霜||,薏仁水娥佩兰日本
10039儿童床品||,小孩被子
10230电子/发光/充气/整蛊玩具||,碟迷
10045口水巾/吸汗巾/饭兜||,防水口水兜
10210宝宝服装||,防文裤
10149收纳用品||,塑料柜
10041毛巾/浴巾||,婴儿洗脸
15529彩妆||,韩后防晒
10164水果蔬菜/肉禽蛋品/海鲜水产||,柠檬水
10209童鞋||,鞋童鞋
10051宝宝洗浴护肤品||,婴儿盐
10239积木||,积木游戏桌
10271孕产期面部护理||,三色隔离
10172婴幼儿牛奶粉||,诺优能一段
16034T恤||,服装男
10210宝宝服装||,宝宝马甲夏
10033婴幼儿辅食||,优陪培农场
10041毛巾/浴巾||,纯棉时代浴巾
10210宝宝服装||,纯棉背心
10221外套/夹克/大衣||,女宝宝套装春秋
10049宝宝清洁消毒用品||,儿童洗手
10050宝宝湿巾||,可爱多棉柔巾
10210宝宝服装||,迷你巴拉巴拉裙
10134家饰软装||,沙发背景画
16491男士袜子||,袜子短袜
10214儿童内衣裤||,儿童小内裤男
10210宝宝服装||,三角哈衣无袖
10055宝宝日常护理用品||,马桶儿童
10179凉鞋||,坡跟小白鞋
10273孕妇装||,宽松裙
10052宝宝防蚊用品||,驱蚊精油
10209童鞋||,女宝学步鞋
15530香氛||,嘉伯丽尔
10182休闲鞋||,小白鞋女厚底
15808护理纸品||,兔头妈妈甄选干湿两用
10166鱿鱼丝/鱼干/海味即食||,香酥小黄鱼
10221外套/夹克/大衣||,女童外套夏季
10198裙装||,旗袍荆加依长袖
15519面膜||,熬夜面膜
10170成长奶粉||,伊利成长奶粉
10043餐具/水壶||,防漏学饮杯
16399短袜/打底袜/丝袜/美腿袜||,supreme
15515身体护理||,艾艾灸
10067男士营养||,养肝茶
10274拉拉裤||,好奇银装拉拉裤xl
10305内衣/家居服||,纯棉长袖睡衣
10216儿童伞/雨具||,男童雨靴
10188衬衫||,女士衬衫美生姿
10131运动/瑜伽||,跆拳道道服
15526防晒隔离||,维多利亚的秘密身体乳
10210宝宝服装||,男童迷彩裤
10271孕产期面部护理||,相宜本草洗面奶
15524乳液/面霜||,过敏肌
10180拖鞋||,女松糕鞋
10161奶酪/乳制品||,涨芝士啦
10036婴幼儿营养品||,益生菌软糖
10221外套/夹克/大衣||,大童男夏装
10086儿童读物/教辅||,会说话的故事书
10033婴幼儿辅食||,贝壳面
10188衬衫||,波点衬衫女
10275纸尿裤||,植护纸尿裤s
10038布尿裤/尿垫||,伟哥
16394睡衣/家居服套装||,夏装睡衣女
10031童车/学步车/滑板车||,黑发
10198裙装||,成人女裙子
10210宝宝服装||,t恤女短袖
10208中老年女装||,妈妈衬衣
15789护肤套装||,套装护肤品雪花秀
10239积木||,电动积木
10258箱包皮具/热销女包/男包||,男士小挎包
10305内衣/家居服||,吊带裹胸
10159粮油米面/南北干货/调味品||,快餐面
15789护肤套装||,天气丹套装呼吸
10221外套/夹克/大衣||,婴尚
10086儿童读物/教辅||,扣洞玩具
10254ZIPPO/瑞士军刀/眼镜||,女款眼镜
10127户外服饰/背包||,阿迪达斯椰子
10165休闲食品||,覆盆子茶
15896手机通讯||,华为nova3e
10102男装||,鸿星尔克男t恤
10076厨房小件/烘焙工具||,迷你打蛋器
10193蕾丝衫/雪纺衫||,衬衣女短袖成人
10043餐具/水壶||,儿童水杯吸管ppsu
10221外套/夹克/大衣||,运动休闲套装
15530香氛||,酷奇香水
10212儿童户外服||,大男童防晒衣
10036婴幼儿营养品||,益生菌宝宝
10209童鞋||,女童白色板鞋
10131运动/瑜伽||,宝宝足球
10208中老年女装||,老年人服装
10179凉鞋||,达
10049宝宝清洁消毒用品||,宝宝洗衣皂贝亲
10045口水巾/吸汗巾/饭兜||,新生儿纱布
10180拖鞋||,凉拖男士
10258箱包皮具/热销女包/男包||,背包单肩
10149收纳用品||,卫生间收纳柜
16297床垫类||,硬床垫
10143家务/地板清洁用具||,抖音扫地机
10209童鞋||,江博士男童
10056宝宝洗浴用品||,幼儿用品
10164水果蔬菜/肉禽蛋品/海鲜水产||,黄百香果
10227串珠/拼图/配对/拆装/敲打玩具||,男孩子玩具
10043餐具/水壶||,辅食喂养器
10039儿童床品||,婴儿襁褓
10209童鞋||,款款熊春秋
10098潮流女包||,优哈女包
10209童鞋||,小童凉拖鞋
16039休闲裤||,青少年运动裤
10043餐具/水壶||,辅食保温杯
10053宝宝护理电器||,好孩子剃头器
10172婴幼儿牛奶粉||,早产儿奶粉德国爱他美
10138厨房电器||,煲水壶
10192裤装||,休闲裤女九分
10055宝宝日常护理用品||,贝亲新生儿指甲剪
10210宝宝服装||,巴拉巴拉女童卫衣
10305内衣/家居服||,天鹅绒丝袜
10269月子服/鞋帽袜||,睡衣三件套
10305内衣/家居服||,古今内衣
10273孕妇装||,t恤长款女
10132家纺床品||,乳胶枕头一对
15515身体护理||,体乳
10275纸尿裤||,帮宝适一级帮s码
10145空气除臭净化用品||,厕所除味
10172婴幼儿牛奶粉||,优能
10210宝宝服装||,婴儿包屁裙
10260哺乳文胸/内裤||,孕妇裤头
15520洁面||,洗面奶袋鼠妈妈
10036婴幼儿营养品||,童年时光钙铁锌
10221外套/夹克/大衣||,中大男童套装
15789护肤套装||,呼吸时光
15529彩妆||,粉底液wlab
10258箱包皮具/热销女包/男包||,手提旅行包
10192裤装||,黑妹牙膏
10043餐具/水壶||,b.box餐具
10186T恤||,森马女装中袖
10307身体护理||,沐浴露清爽
10153衣物织物清洁剂/护理剂||,洗衣液汰渍
10237户外运动/休闲/传统玩具||,汇乐摇马
10029儿童包/背包/箱包||,尿不湿收纳袋
10171特殊配方奶粉||,低乳糖奶粉
10227串珠/拼图/配对/拆装/敲打玩具||,手抓板拼图
10039儿童床品||,夏天枕头
10029儿童包/背包/箱包||,书包6年级
10209童鞋||,木木屋女童凉鞋
10132家纺床品||,乳胶被
10198裙装||,掉带
10209童鞋||,2岁男童凉鞋
10275纸尿裤||,小葵花纸尿裤
10209童鞋||,凉鞋女婴
10060补气养血||,修正铁
10172婴幼儿牛奶粉||,金领冠箐护
10139生活电器||,电风扇。
10198裙装||,棉麻女装裙子
10273孕妇装||,断码清仓
10086儿童读物/教辅||,学画画
15529彩妆||,爱敬bb霜
10086儿童读物/教辅||,削笔机
10260哺乳文胸/内裤||,产后哺乳内衣
10210宝宝服装||,一岁女孩衣服
15528美容工具||,娇雪菲
10172婴幼儿牛奶粉||,婴儿奶粉雀巢
10258箱包皮具/热销女包/男包||,大挎包
10210宝宝服装||,女宝宝牛仔裤
10228电动/遥控/惯性/发条玩具||,按压式小黄鸭
15529彩妆||,美宝莲腮红
15528美容工具||,微电流滚轮按摩仪
10271孕产期面部护理||,植物口红
10039儿童床品||,手臂席
10209童鞋||,孩子拖鞋
10305内衣/家居服||,睡衣男成人夏季
15526防晒隔离||,伊诗兰顿粉底液
10141家庭防尘用具||,遮阳布
10055宝宝日常护理用品||,鼻塞婴儿
10210宝宝服装||,小马蒙奇
10142家庭环境清洁剂||,去霉
10157糕点/点心||,乳酸菌小面包
10166鱿鱼丝/鱼干/海味即食||,鱿鱼片
15515身体护理||,电动修眉
10218帽子/围巾/口罩/手套/耳套/脚套||,防滑地板袜
10036婴幼儿营养品||,natures
15529彩妆||,腮红进口
15516口腔护理||,蜜牙会员
10144居家杂件||,桌盖
10213儿童家居服/睡衣/浴袍||,睡衣男童薄款
10028安全座椅/汽车背带||,儿童汽车座椅
10242毛绒安抚玩具||,佩奇玩具毛绒
10164水果蔬菜/肉禽蛋品/海鲜水产||,鲜玉米
15526防晒隔离||,cipe
10214儿童内衣裤||,夏装儿童
10073综合营养||,锌铁
15523眼部护理||,黛珂眼霜
10150卫浴用具/卫浴配件||,门把手
15529彩妆||,红樱桃唇膏润唇
10192裤装||,保险柜
10209童鞋||,儿童高跟鞋。
10145空气除臭净化用品||,防潮
10172婴幼儿牛奶粉||,爱他美白金版三段
15524乳液/面霜||,皇后
10256饰品/流行首饰/时尚饰品新||,扎头皮筋
15514头发护理||,阿道夫护发
10275纸尿裤||,m码纸尿裤
10239积木||,积木拼插
10155冲调饮品||,核桃黑芝麻粉
10253早教/智能玩具||,小兔子玩具
10036婴幼儿营养品||,纽思曼
10172婴幼儿牛奶粉||,贝婴美
10046奶瓶奶嘴||,宝宝吸管保温杯
15808护理纸品||,班布纸
10276防晒用品||,帽子。
10210宝宝服装||,女童体桖
10161奶酪/乳制品||,成长牛奶
10210宝宝服装||,爱莎公主鞋
10031童车/学步车/滑板车||,电动儿童车
10271孕产期面部护理||,予爱面膜
15789护肤套装||,雪花秀滋阴
10038布尿裤/尿垫||,宠物尿垫
10033婴幼儿辅食||,儿童米糊
10039儿童床品||,免单
10038布尿裤/尿垫||,宝宝尿裤纯棉
10172婴幼儿牛奶粉||,安儿健
10256饰品/流行首饰/时尚饰品新||,送老师的礼物
10157糕点/点心||,秒杀面包面包面包
10179凉鞋||,女士新款凉鞋
10172婴幼儿牛奶粉||,a2自营
10274拉拉裤||,优茵拉拉裤
10198裙装||,连衣裙女夏
10273孕妇装||,哺乳衣外出上衣
10192裤装||,丝绒阔腿裤
10210宝宝服装||,公主裙12岁
10152衣物洗/晒/护理用具||,袜夹
15526防晒隔离||,美白防晒乳
10052宝宝防蚊用品||,防蚊片
10210宝宝服装||,中童t恤
10210宝宝服装||,迷你巴拉巴拉男童夏季新品卡
10221外套/夹克/大衣||,外套女童春款
16034T恤||,短袖成人男
15529彩妆||,dreiffel睫毛膏
10210宝宝服装||,男宝宝背带裤
10043餐具/水壶||,兔头妈妈甄选儿童保温杯
15516口腔护理||,花王美白牙膏
10254ZIPPO/瑞士军刀/眼镜||,海俪恩太阳眼镜
10064骨骼健康||,钙中钙
10049宝宝清洁消毒用品||,宝宁洗衣液
10141家庭防尘用具||,风扇保护罩
15529彩妆||,韩朵粉底液
10140厨房储物收纳||,碗筷收纳
10218帽子/围巾/口罩/手套/耳套/脚套||,男童棉袜
10247音乐玩具/儿童乐器||,音乐手机
10046奶瓶奶嘴||,感温奶瓶
10271孕产期面部护理||,孕期防晒霜
10216儿童伞/雨具||,雨帽
10236仿真/过家家玩具||,蜜芽兔头
15526防晒隔离||,美肤宝防晒霜
10036婴幼儿营养品||,drops益生菌
16036衬衫||,男式短袖衬衫
10063传统滋补||,清肺茶
10218帽子/围巾/口罩/手套/耳套/脚套||,婴儿学步袜
10046奶瓶奶嘴||,奶瓶子
10164水果蔬菜/肉禽蛋品/海鲜水产||,林下蛋
10174孕产妇奶粉||,妈妈奶粉哺乳孕中期
10213儿童家居服/睡衣/浴袍||,秒杀包邮童装童装
10056宝宝洗浴用品||,婴儿脐贴
10138厨房电器||,迷你破壁机
10193蕾丝衫/雪纺衫||,小西装三件套
15515身体护理||,beautybuffet泰
15522精华||,肌底精华
10062肠道健康||,酸奶发酵粉
10153衣物织物清洁剂/护理剂||,去油污衣服
10169成人奶粉||,奶粉成人免疫力
10264家居服||,莫代尔月子服
10043餐具/水壶||,兔头妈妈重力球
10275纸尿裤||,子尿裤
10046奶瓶奶嘴||,奶瓶小
10140厨房储物收纳||,碗碟收纳
10151鞋用品/皮具护理品||,洗小白鞋
10271孕产期面部护理||,孕妇护肤品水
10032学步带/出行用品||,葆婴
10186T恤||,白色t恤女装宽松
15514头发护理||,资生堂洗护
16394睡衣/家居服套装||,睡衣女夏成人
15523眼部护理||,黛汐
16383文胸||,若曼莎
10139生活电器||,风扇美的
10153衣物织物清洁剂/护理剂||,蓝月亮薰衣草
10218帽子/围巾/口罩/手套/耳套/脚套||,凉帽子
10149收纳用品||,隔板
10149收纳用品||,衣服被子收纳袋
10305内衣/家居服||,夏天女士睡衣
15529彩妆||,韩熙贞眼线笔
10260哺乳文胸/内裤||,女士内裤低腰
10257手表/怀表||,手表男ck
10198裙装||,女士汉服
10210宝宝服装||,女孩牛仔裤
10033婴幼儿辅食||,届届乐
10172婴幼儿牛奶粉||,荷兰牛栏4段5段
10036婴幼儿营养品||,盖片儿童
10172婴幼儿牛奶粉||,澳洲版a2
10038布尿裤/尿垫||,十月结晶隔尿垫大号
10040儿童房/桌椅/家具||,小学生书桌
15529彩妆||,象牙白定妆粉
15515身体护理||,goat山羊护肤皂
10210宝宝服装||,防水防污短袖
10139生活电器||,康佳落地扇
10092生活||,说话技巧
16385内裤||,男士内裤宽松
10305内衣/家居服||,女士夏天睡衣
15522精华||,玉兰油美白
10221外套/夹克/大衣||,杰西贝比
10132家纺床品||,布凉席
15896手机通讯||,荣耀10手机壳
10039儿童床品||,幼儿园三件套
10209童鞋||,儿童鞋白色
15529彩妆||,金条口红
10152衣物洗/晒/护理用具||,多功能凉衣架
10210宝宝服装||,女童连体睡衣
10064骨骼健康||,巧迪
10275纸尿裤||,帮保湿
10239积木||,集木
10164水果蔬菜/肉禽蛋品/海鲜水产||,粉丝扇贝
10036婴幼儿营养品||,锌口服液
10046奶瓶奶嘴||,pp奶瓶
10143家务/地板清洁用具||,拖怕
10043餐具/水壶||,婴幼儿保温杯
10037安全防护||,柜门锁
10193蕾丝衫/雪纺衫||,雪纺衣服
10028安全座椅/汽车背带||,儿童安全椅
10218帽子/围巾/口罩/手套/耳套/脚套||,忆爱帽子
10305内衣/家居服||,女士蕾丝内裤
10200外套||,防曬衣
10221外套/夹克/大衣||,中童套装夏
10056宝宝洗浴用品||,婴儿小盆
15529彩妆||,倾慕
15519面膜||,提亮肤色面膜
10210宝宝服装||,夏装女宝宝
10051宝宝洗浴护肤品||,开优米驱蚊扣小飞象
15526防晒隔离||,w防晒霜
10159粮油米面/南北干货/调味品||,咸鸭蛋黄
10209童鞋||,0-1岁宝宝鞋
10188衬衫||,三彩衬衫
10127户外服饰/背包||,aj鞋
10274拉拉裤||,好之拉拉裤
10221外套/夹克/大衣||,儿童节服装
10210宝宝服装||,女童外套薄
10029儿童包/背包/箱包||,儿童胸包
10159粮油米面/南北干货/调味品||,金龙油
10146驱虫驱蚊||,avpe
10052宝宝防蚊用品||,兔头妈妈甄选驱蚊液
15514头发护理||,男士洗发水熊野油脂
10221外套/夹克/大衣||,8岁女孩衣服
15515身体护理||,指甲油可撕迪士尼
15524乳液/面霜||,娇润诗娇韵诗
15529彩妆||,极细眉笔
10138厨房电器||,美的料理机
10210宝宝服装||,裙子女童拼团拼团
10051宝宝洗浴护肤品||,怡恩贝洗衣皂
10192裤装||,瑜伽裤子
16383文胸||,因曼内衣
10258箱包皮具/热销女包/男包||,欧米女包
10307身体护理||,免洗头
10275纸尿裤||,好奇尿不湿nb
10131运动/瑜伽||,电单车
10210宝宝服装||,女宝宝夏季打底裤
10032学步带/出行用品||,婴儿背带后背
15526防晒隔离||,珍珠防晒喷雾
10134家饰软装||,防直吹空调
10275纸尿裤||,露安适纸尿裤l
10212儿童户外服||,wua
10205针织衫||,长袖衣服
10204运动服/休闲服装||,矮个子
10172婴幼儿牛奶粉||,婴儿奶粉a2
10055宝宝日常护理用品||,婴儿安全别针
10050宝宝湿巾||,子初绵柔巾
10040儿童房/桌椅/家具||,床头
10039儿童床品||,儿童记忆枕
10054宝宝口腔护理||,咬咬乐6-12个月
10172婴幼儿牛奶粉||,贝婴美奶粉1段
10186T恤||,森马粉红豹
10213儿童家居服/睡衣/浴袍||,睡裙女童秒杀
10258箱包皮具/热销女包/男包||,行李箱16寸
10260哺乳文胸/内裤||,哺乳文胸/内裤
10171特殊配方奶粉||,澳洲爱他美深度水解
10029儿童包/背包/箱包||,幼儿包包
10056宝宝洗浴用品||,硅胶洗头刷
10269月子服/鞋帽袜||,产妇鞋春秋款
15529彩妆||,兰寇口红
16379低帮鞋||,皮鞋男休闲
10243模玩/动漫/周边/cos||,10岁男童玩具
10221外套/夹克/大衣||,一岁女宝宝夏装套装
10210宝宝服装||,中大女童连衣裙
10256饰品/流行首饰/时尚饰品新||,老凤祥
